sample_id,parent_id,copy_number_for_parent,length,folded_residue_count,disordered_residue_count,mutation_count,mutation_fraction,parent_identity,idr_unchanged,mutated_positions_1based,sequence_sha256
pos_train_seq324_hmm_aug006,pos_train_seq324,6,244,187,57,8,0.03278688524590164,0.9672131147540983,1,"47,60,66,100,124,182,224,233",0a85be659a967184b47795556a71599f52aac90d78ba4165254a2ed805a3fa18
pos_train_seq326_hmm_aug006,pos_train_seq326,6,338,163,175,7,0.020710059171597635,0.9792899408284024,1,"180,199,257,267,276,297,302",a3e7c5fa4be56e54bbf70c6dd7126fbbbcfeca758cdcc3b79c15fc02f064b2fc
pos_train_seq327_hmm_aug006,pos_train_seq327,6,93,33,60,2,0.021505376344086023,0.978494623655914,1,"47,63",31e6a127f208b519e76bde51b5894af9b70015b3d3df10fa4da883c9a4313c9e
pos_train_seq328_hmm_aug006,pos_train_seq328,6,257,184,73,14,0.054474708171206226,0.9455252918287937,1,"15,28,30,35,39,56,63,80,98,104,149,154,171,175",6025e4def214dd50952621cdefd6751f30d900846bcd93f32f8086770eca29c2
pos_train_seq330_hmm_aug006,pos_train_seq330,6,351,351,0,18,0.05128205128205128,0.9487179487179487,1,"2,10,34,62,114,165,191,206,219,227,246,248,279,300,310,311,322,351",3c0565f41aacbf8354646ab26bcbd2db5035bb720d31aab998d4d860dd11398e
pos_train_seq331_hmm_aug006,pos_train_seq331,6,150,1,149,1,0.006666666666666667,0.9933333333333333,1,1,7e47d6bc039dadef70bbbb46d499dd0e040bf037b85971a0995be7aa78e98b49
pos_train_seq332_hmm_aug006,pos_train_seq332,6,366,216,150,10,0.0273224043715847,0.9726775956284153,1,"57,107,156,158,163,212,237,254,256,273",2c74866a1bfb676dfd75420899c5d95d570e9d9771cc4c1576f71b9cf861e171
pos_train_seq333_hmm_aug006,pos_train_seq333,6,293,257,36,9,0.030716723549488054,0.9692832764505119,1,"37,45,49,191,199,204,213,219,250",f7dc6b4d10b379d2b2a745810927dec86007661f0f22693773cddb5973ae2184
pos_train_seq334_hmm_aug006,pos_train_seq334,6,184,171,13,11,0.059782608695652176,0.9402173913043478,1,"23,25,40,55,62,104,105,109,156,160,168",9b6c87642d932a1dc773e4b30ae754ed26651d5abc4e2d99e4d53d73dc9a2d50
pos_train_seq336_hmm_aug006,pos_train_seq336,6,118,28,90,3,0.025423728813559324,0.9745762711864406,1,"24,26,34",9bc5acb813d65d786aa419d07cdd4226b1b1f53a5ff5867512b16c2c87151896
pos_train_seq338_hmm_aug006,pos_train_seq338,6,505,301,204,21,0.041584158415841586,0.9584158415841584,1,"214,235,237,257,261,267,277,308,312,351,354,379,424,432,448,453,457,462,468,477,504",134ebba9f0282140139a0cf2241318036f229477b5f9f7703a8aa050a2131fe4
pos_train_seq340_hmm_aug006,pos_train_seq340,6,299,146,153,9,0.030100334448160536,0.9698996655518395,1,"35,52,61,76,263,264,269,282,287",6790dbb3df61cb813daa9a5d8564e75b3a72b28927e0764782bd34a308f48bea
pos_train_seq342_hmm_aug006,pos_train_seq342,6,445,88,357,2,0.0044943820224719105,0.9955056179775281,1,"51,55",4d5797dfd34e85be1bd9460971efdaa597fb2060b75bfbee008941ee2b0fb83e
pos_train_seq343_hmm_aug006,pos_train_seq343,6,460,442,18,20,0.043478260869565216,0.9565217391304348,1,"1,36,52,56,61,72,81,86,90,98,117,130,216,241,281,332,340,378,402,413",8850c164b2e9de553f8f8b04eee3cdf0a4e74f603dab9bcad0d9f1c2beec1285
pos_train_seq347_hmm_aug006,pos_train_seq347,6,294,112,182,4,0.013605442176870748,0.9863945578231292,1,"16,41,125,148",228df69d016dd2cd13a33b1bec5b3af964432972b819c4f46b2de4df61a90957
pos_train_seq350_hmm_aug006,pos_train_seq350,6,327,157,170,4,0.012232415902140673,0.9877675840978594,1,"94,175,207,224",55ff5d252f12d5f428483084f690eeb1cd8b898beb7276ab864e891563cbc460
pos_train_seq351_hmm_aug006,pos_train_seq351,6,484,484,0,27,0.05578512396694215,0.9442148760330579,1,"4,8,12,50,54,76,88,106,126,144,157,165,217,234,235,236,266,280,289,310,321,407,418,437,441,450,465",102baab78b1182de7fa94aa8ec36ba29338bf608ea553458c1ccab228e2cdd00
pos_train_seq352_hmm_aug006,pos_train_seq352,6,442,214,228,16,0.03619909502262444,0.9638009049773756,1,"1,13,25,33,41,58,65,83,91,93,100,106,122,166,175,394",a36514d344f122d3ee462fe122ca2afd7ac196c4c1cf71615cf8ab578beaff97
pos_train_seq353_hmm_aug006,pos_train_seq353,6,501,306,195,19,0.03792415169660679,0.9620758483033932,1,"68,77,113,126,136,140,146,149,175,198,206,247,278,309,310,314,328,336,357",d4c9f08e7295576b44488dac18939134c8d24466555768a0478809d658470d19
pos_train_seq355_hmm_aug006,pos_train_seq355,6,207,178,29,9,0.043478260869565216,0.9565217391304348,1,"16,38,68,93,111,139,140,160,170",cc7de85ae0e7ecde5a2d4845e773235d1545eee1d87d5e57516725fb5c14d0c8
pos_train_seq356_hmm_aug006,pos_train_seq356,6,490,59,431,3,0.006122448979591836,0.9938775510204082,1,"352,357,402",b83398b7d79a6477024d3309eea0fcb3fca0866887e477205d36e153f136991c
pos_train_seq359_hmm_aug006,pos_train_seq359,6,117,104,13,7,0.05982905982905983,0.9401709401709402,1,"45,50,60,79,86,106,107",259ad161ebfec42f4a84589ca698e890b1fc03dfe4c0c10c4c56bb6351cc2217
pos_train_seq360_hmm_aug006,pos_train_seq360,6,377,206,171,11,0.029177718832891247,0.9708222811671088,1,"23,29,80,89,140,149,152,160,162,181,210",7a62529677561393e4714eddad0f22d0aebca1d5c2fdf76475fde9e3d93ac48e
pos_train_seq361_hmm_aug006,pos_train_seq361,6,418,128,290,4,0.009569377990430622,0.9904306220095693,1,"19,104,115,141",e4ead852dff041b572022c068a3c9401ab410b802280d9386536c10030d5fa0f
pos_train_seq362_hmm_aug006,pos_train_seq362,6,208,108,100,8,0.038461538461538464,0.9615384615384616,1,"87,108,124,136,142,155,164,173",6f9fc6087ab87b7a5bd875d6a92341b544c6133681069eec9d71b7fdd35ed96f
pos_train_seq363_hmm_aug006,pos_train_seq363,6,463,278,185,15,0.032397408207343416,0.9676025917926566,1,"174,178,192,268,272,300,324,329,338,349,356,357,393,434,463",018119aa3ea3d9693b7b2ee92837358ad50b09c2cfad8d1cafd3e7beb3bd8d22
pos_train_seq367_hmm_aug006,pos_train_seq367,6,352,140,212,10,0.028409090909090908,0.9715909090909091,1,"16,29,32,33,211,245,246,269,272,291",fde0217aff95d7e5eddc09923c3888f59cd4270982b2b6c153223ce1842feebe
pos_train_seq369_hmm_aug006,pos_train_seq369,6,486,28,458,1,0.00205761316872428,0.9979423868312757,1,137,539497eb1b952f00740b4899b7f927200f6d8f6e2ce4d740bd89a622771957f4
pos_train_seq370_hmm_aug006,pos_train_seq370,6,506,377,129,23,0.045454545454545456,0.9545454545454546,1,"43,51,70,126,138,152,154,162,182,185,211,214,225,232,236,255,274,289,320,328,342,348,374",0564aa337109786141a1668996fedad74af952fe37e074e1bafb0b658cf8aa74
pos_train_seq371_hmm_aug006,pos_train_seq371,6,466,210,256,11,0.023605150214592276,0.9763948497854077,1,"8,44,87,89,126,128,130,365,406,409,411",54dc3881ffa30c7f12ce6fe567da61f547b52da9c56db795590ca7f401b52fc1
pos_train_seq372_hmm_aug006,pos_train_seq372,6,459,457,2,20,0.04357298474945534,0.9564270152505446,1,"23,40,60,64,65,73,119,122,157,236,245,252,256,261,320,330,340,420,423,434",944a63d59f782efe1d48449aa19d3f8217355e82985986308cb181879838a8ed
pos_train_seq373_hmm_aug006,pos_train_seq373,6,471,376,95,15,0.03184713375796178,0.9681528662420382,1,"32,139,149,201,202,236,237,295,332,367,379,383,451,457,458",603b3e317cb5be83b455a630eacee90947116db823164db669fb0bc765233e1e
pos_train_seq374_hmm_aug006,pos_train_seq374,6,129,21,108,1,0.007751937984496124,0.9922480620155039,1,47,d976fe3efbdf80f9d62c394d5d86f1c4d0d6790eb3f4338e4d3941fe2154e4e3
pos_train_seq376_hmm_aug006,pos_train_seq376,6,439,221,218,15,0.03416856492027335,0.9658314350797267,1,"78,81,88,90,110,113,115,154,194,213,214,218,226,260,418",0dbd2e87ff35e021d1b3db1542f46ce1dfa7e019d05154c047272938cc3c0d64
pos_train_seq377_hmm_aug006,pos_train_seq377,6,174,159,15,7,0.040229885057471264,0.9597701149425287,1,"63,82,98,132,147,160,170",d62148be78ca324dc9eb6206cd3f298f0796c65f25179ea5e99aa6406672cdc1
pos_train_seq379_hmm_aug006,pos_train_seq379,6,409,171,238,11,0.02689486552567237,0.9731051344743277,1,"22,25,37,41,46,51,216,218,375,395,400",2d5791f187d171b8cb9b0c41e1bd07cce545677b64c4692043bf07db11ce8291
pos_train_seq380_hmm_aug006,pos_train_seq380,6,210,208,2,8,0.0380952380952381,0.9619047619047619,1,"59,88,105,136,163,174,182,186",5799c4781f0d1a520c2b4b29e031a65ed5f42a1b06f8027ca75a3032e900f172
pos_train_seq381_hmm_aug006,pos_train_seq381,6,311,156,155,9,0.028938906752411574,0.9710610932475884,1,"16,23,53,57,100,125,126,138,172",590575071f76dcbeab90113adf731510f3fb21a56ed4ab4c4e87ad532ac44111
pos_train_seq383_hmm_aug006,pos_train_seq383,6,434,295,139,14,0.03225806451612903,0.967741935483871,1,"83,86,218,246,253,289,298,303,307,323,332,350,359,432",f45ac424fd1ce77eec0382b63f92493562210c59593744bf00079c94bba85564
pos_train_seq384_hmm_aug006,pos_train_seq384,6,388,372,16,24,0.061855670103092786,0.9381443298969072,1,"20,22,40,74,81,87,111,127,132,138,142,151,159,206,209,239,242,247,275,338,346,347,349,358",bb4a5c1b56f4c1f25b3c069eb45fe9dfccc1a6954a90fed409a66f46d86df457
pos_train_seq385_hmm_aug006,pos_train_seq385,6,495,305,190,16,0.03232323232323232,0.9676767676767677,1,"74,84,107,135,137,146,153,185,236,276,290,310,314,316,331,351",9e52bff9abaddee0007235c3c8cd110ae9760a6539586a680717898c00873729
pos_train_seq386_hmm_aug006,pos_train_seq386,6,240,51,189,3,0.0125,0.9875,1,"47,186,201",eb15c65e3f314d544968d445a8477f648434910e79847057e6c9e64841980e28
pos_train_seq389_hmm_aug006,pos_train_seq389,6,253,79,174,4,0.015810276679841896,0.9841897233201581,1,"163,176,201,206",e258cadd04557ab69132933bb72fe19528d765ae0772f37f13552393755a5f24
pos_train_seq391_hmm_aug006,pos_train_seq391,6,296,124,172,4,0.013513513513513514,0.9864864864864865,1,"63,92,101,285",fc21fcfce824641b0b4fbcf4327fba812c1aff185c85ba4e7b319b362147b5a4
pos_train_seq393_hmm_aug006,pos_train_seq393,6,374,340,34,14,0.0374331550802139,0.9625668449197861,1,"40,57,84,89,153,162,166,223,264,272,308,309,312,317",f4e52a411d7eaca0c56f2877b3a5ab524731e879803e2e936bc1c1e547c992a0
pos_train_seq394_hmm_aug006,pos_train_seq394,6,25,14,11,1,0.04,0.96,1,12,881c58693af58f51d9c5a45903933b4c514256cbef39b18ceb21701401232694
pos_train_seq395_hmm_aug006,pos_train_seq395,6,191,118,73,5,0.02617801047120419,0.9738219895287958,1,"47,58,134,176,189",0de9f24662841b4a2914a2ec375efa733f90d1ff3a294c42a4dc682458f22cd1
pos_train_seq396_hmm_aug006,pos_train_seq396,6,264,235,29,8,0.030303030303030304,0.9696969696969697,1,"52,98,130,138,147,157,227,235",c2cfa6f2c2f111ded72854ca6556417710fd5babc6e9d55dd2d1e5bd0e8a73b5
pos_train_seq397_hmm_aug006,pos_train_seq397,6,305,92,213,2,0.006557377049180328,0.9934426229508196,1,"115,270",54727ed2e2e9bb587370b1dfb13fb8e56a37286e07bdb9df6858d54f77140922
pos_train_seq399_hmm_aug006,pos_train_seq399,6,183,140,43,5,0.0273224043715847,0.9726775956284153,1,"57,59,60,146,170",53d57996808f9bb39618ef943658706085c28e208bebafcec91a9692fa6fc856
pos_train_seq400_hmm_aug006,pos_train_seq400,6,381,243,138,13,0.03412073490813648,0.9658792650918635,1,"4,27,29,34,62,90,131,153,163,164,188,218,239",b6872c4ae9c46ad07ffc3e36304e0961d9e853dde613b9f78a5d30f5ac2a770b
pos_train_seq402_hmm_aug006,pos_train_seq402,6,314,156,158,16,0.050955414012738856,0.9490445859872612,1,"12,17,23,32,36,49,51,57,60,70,105,109,111,159,162,171",88b6944683e1011da143ec93df564439425538826edbecb6dfe34f0ceec6405b
pos_train_seq404_hmm_aug006,pos_train_seq404,6,332,8,324,2,0.006024096385542169,0.9939759036144579,1,"295,297",41728884710f379ad161024fc80205c66e3719a90d0b41936f8c9f36f7cd4d0f
pos_train_seq405_hmm_aug006,pos_train_seq405,6,100,56,44,1,0.01,0.99,1,54,305bdec72f678c370279389f0472087d3311b7d3382216901f894d89561b19ea
pos_train_seq406_hmm_aug006,pos_train_seq406,6,371,231,140,12,0.03234501347708895,0.967654986522911,1,"47,48,50,52,55,67,84,101,145,181,189,240",c8c6648a34ec41b4d781387b312ab26126674f70df489a1d645d3feaa087e4ff
pos_train_seq407_hmm_aug006,pos_train_seq407,6,377,174,203,7,0.01856763925729443,0.9814323607427056,1,"18,186,219,230,237,298,365",a8a7d1b8090bc40ebfee40620d1fc363ca6c04faa1f72c1d99fd0a8c4574b140
pos_train_seq408_hmm_aug006,pos_train_seq408,6,381,326,55,16,0.04199475065616798,0.958005249343832,1,"15,30,123,141,142,174,225,241,242,278,289,298,312,318,355,358",acf81212b75ce2f9f78588d6efbd83dc7c39dfb1122079f0079e6a02ba7fba78
pos_train_seq410_hmm_aug006,pos_train_seq410,6,300,1,299,1,0.0033333333333333335,0.9966666666666667,1,300,67bfa5b8b2773622d5d4d56bc67738bd037b85fbda8bc5933d23143443880062
pos_train_seq412_hmm_aug006,pos_train_seq412,6,346,180,166,6,0.017341040462427744,0.9826589595375722,1,"20,65,70,209,242,245",deb9595452f93c1acfe0309e4f8501b62a4828d95486f55e2294ac07ca8a3104
pos_train_seq413_hmm_aug006,pos_train_seq413,6,152,115,37,7,0.046052631578947366,0.9539473684210527,1,"45,47,49,59,112,118,121",3470a6d2b234f3a5359615d0de6668d773260b4193ea0df7e58040d10f3b2d9d
pos_train_seq414_hmm_aug006,pos_train_seq414,6,417,407,10,14,0.03357314148681055,0.9664268585131894,1,"17,69,74,93,107,139,144,157,240,259,262,269,333,359",49517f984a0dcadb67170927f4e8a545c1852b8705ec23d34d737c9da45bcfc6
pos_train_seq415_hmm_aug006,pos_train_seq415,6,414,249,165,11,0.026570048309178744,0.9734299516908212,1,"42,63,74,81,87,132,135,174,211,229,233",ed55f30a4f19b7fd52dcf06adcce37755cbbf4bd36fe8fb4abb50dbb2138ddac
pos_train_seq416_hmm_aug006,pos_train_seq416,6,268,166,102,11,0.041044776119402986,0.9589552238805971,1,"14,41,45,47,74,100,110,118,119,203,228",0a0afb2aef3824874a0bc79e5a5fa46ff2f7448175e3d332bea93a87c5262656
pos_train_seq417_hmm_aug006,pos_train_seq417,6,422,420,2,22,0.052132701421800945,0.9478672985781991,1,"29,83,127,134,168,210,213,220,232,233,244,266,276,291,301,325,333,346,367,379,386,404",beed33ba6f5fca09f0fd988afd0f763bce8502e9053475c822e628f66d30d438
pos_train_seq418_hmm_aug006,pos_train_seq418,6,367,236,131,12,0.0326975476839237,0.9673024523160763,1,"36,43,87,93,113,131,140,163,166,198,202,216",3737e8d488b7e3a5dd63b658774eb03cbddad376fd7289c9b9feb481dc586e3c
pos_train_seq419_hmm_aug006,pos_train_seq419,6,418,45,373,1,0.0023923444976076554,0.9976076555023924,1,50,8ac3a3144bea65f4a0734ecaafaf9147926658ef0579904b9e27fffec4256b36
pos_train_seq421_hmm_aug006,pos_train_seq421,6,25,3,22,1,0.04,0.96,1,24,601423937ff751e3ef3c8a9600014e47bf2805b56da7482156048c80c63e2bcc
pos_train_seq422_hmm_aug006,pos_train_seq422,6,187,75,112,2,0.0106951871657754,0.9893048128342246,1,"25,36",e267240501c58ca4e8b180addae6876c00485bdd88d201eda44c9127256eacb1
pos_train_seq425_hmm_aug006,pos_train_seq425,6,178,100,78,3,0.016853932584269662,0.9831460674157303,1,"14,36,62",59b2ad2166fe38588c588002724c06f7911ad90ecc9a742c9a71cb32f5862f26
pos_train_seq426_hmm_aug006,pos_train_seq426,6,157,72,85,5,0.03184713375796178,0.9681528662420382,1,"5,19,29,38,41",e2afd766eae5b1cad3688a5ecb4fc48079dc879ffb12f7a06697b23d3d6d2978
pos_train_seq427_hmm_aug006,pos_train_seq427,6,495,476,19,21,0.04242424242424243,0.9575757575757575,1,"15,27,79,86,122,147,153,162,211,215,231,239,252,300,347,370,372,384,429,479,480",2e1d494552e971b3223c61ffa1a3928f48bdefb1e91bc7d7a8aaf3b51867cdab
pos_train_seq428_hmm_aug006,pos_train_seq428,6,213,99,114,5,0.023474178403755867,0.9765258215962441,1,"13,22,41,45,62",888dbc5f3cfb574b1219909b60de7a458f96ddf852540c3bab7f2d4272b1af57
pos_train_seq429_hmm_aug006,pos_train_seq429,6,355,163,192,7,0.01971830985915493,0.9802816901408451,1,"105,119,135,141,158,180,251",645c7a4b0937208b9be7e85945211d51c7ff8d64e231a9d2c611a4836433be0c
pos_train_seq430_hmm_aug006,pos_train_seq430,6,441,6,435,1,0.0022675736961451248,0.9977324263038548,1,349,0de44323db3ae2c01e656fa0bb8be2e85f2852072107ae6bfe9e2f6337557c52
pos_train_seq431_hmm_aug006,pos_train_seq431,6,372,156,216,6,0.016129032258064516,0.9838709677419355,1,"46,56,125,129,166,170",2c1d1528607645565857b8ef7f5f09796cd0104b8a432413b9f2b3737dd66442
pos_train_seq432_hmm_aug006,pos_train_seq432,6,383,261,122,12,0.031331592689295036,0.9686684073107049,1,"37,148,153,163,222,227,233,275,290,302,324,355",4dacb6698b3bb18a96b4dbce67265b39ab6d6de037878c17cde335285b45934d
pos_train_seq433_hmm_aug006,pos_train_seq433,6,352,232,120,6,0.017045454545454544,0.9829545454545454,1,"138,244,280,296,349,352",a6b1185cfdf3abed8eff017364645ee18c698e80025d1709c6ed67066b991283
pos_train_seq435_hmm_aug006,pos_train_seq435,6,205,91,114,4,0.01951219512195122,0.9804878048780488,1,"50,97,108,110",97115107cf8de2ac09c95ef126b223e57799b5242dde8107454cbeee8b59f1e0
pos_train_seq436_hmm_aug006,pos_train_seq436,6,507,137,370,3,0.005917159763313609,0.9940828402366864,1,"326,327,375",9d283fd2afede2a48b8dd01253346a469af2aeac983d463c30bffa27a99f1f03
pos_train_seq437_hmm_aug006,pos_train_seq437,6,411,79,332,2,0.004866180048661801,0.9951338199513382,1,"351,390",d24b0e2a1fa138059133a58a8c6d5319e5f8d04a2afad765e5ea85a1477f82e7
pos_train_seq438_hmm_aug006,pos_train_seq438,6,495,87,408,3,0.006060606060606061,0.9939393939393939,1,"54,59,65",ca0b29fcf52bdf0a097f9d6ac4e7c3433eb23f830a3df82998db60fd4b942d22
pos_train_seq439_hmm_aug006,pos_train_seq439,6,175,36,139,1,0.005714285714285714,0.9942857142857143,1,135,42872c0a0a68cb291f78a025b4799a4a0c2b769c26ae3c571bab9a13f0b05b2c
pos_train_seq442_hmm_aug006,pos_train_seq442,6,390,199,191,6,0.015384615384615385,0.9846153846153847,1,"112,266,278,281,332,343",eadde3a3fabc77fdf05a4db35226b0aea791dd29206342c5f61cd91fbcc9135b
pos_train_seq443_hmm_aug006,pos_train_seq443,6,217,215,2,7,0.03225806451612903,0.967741935483871,1,"66,74,85,100,109,113,215",415337db4a6673cbaad78b7d80df729160d430582d55ef84969d2e830896c711
pos_train_seq444_hmm_aug006,pos_train_seq444,6,23,6,17,1,0.043478260869565216,0.9565217391304348,1,3,cc107973fac104b9c6b67ca8552e6de294bbef2f1e55e7d199040febe31fb249
pos_train_seq445_hmm_aug006,pos_train_seq445,6,397,313,84,19,0.04785894206549118,0.9521410579345089,1,"17,33,35,36,47,107,108,111,121,159,170,174,221,233,255,314,339,341,348",c4afce3cf5add28b803b05c724108bf6b8a53152d0887479cf576e0b127b3f23
pos_train_seq446_hmm_aug006,pos_train_seq446,6,270,86,184,2,0.007407407407407408,0.9925925925925926,1,"39,139",954ea3fa5bbfc4a0da150e62f4b53f1af38946cb5714eb7114b8807e50cfb33e
pos_train_seq450_hmm_aug006,pos_train_seq450,6,182,120,62,7,0.038461538461538464,0.9615384615384616,1,"34,40,85,131,135,141,156",151f0b7ed143ba22cdf042e6f5d420f1ce3d6777406084d54188aa387dbfd6f1
pos_train_seq452_hmm_aug006,pos_train_seq452,6,317,189,128,5,0.015772870662460567,0.9842271293375394,1,"32,41,150,196,239",b7848b50e4a39c4b6c8c3ebf506348efe4fc1f75edb5bccae373309f38be645e
pos_train_seq455_hmm_aug006,pos_train_seq455,6,171,106,65,3,0.017543859649122806,0.9824561403508771,1,"45,136,140",125f00b9e81d49657740cd87bc2aee26b3ecad462a83c1941d6d8c3ffb8a2737
pos_train_seq458_hmm_aug006,pos_train_seq458,6,432,320,112,10,0.023148148148148147,0.9768518518518519,1,"22,30,60,74,264,282,380,390,392,422",93f22d7e829091a67d452834cc2177e3e094d58223dcc7e539e66c4d3ad78588
pos_train_seq459_hmm_aug006,pos_train_seq459,6,196,40,156,1,0.00510204081632653,0.9948979591836735,1,18,dd9f31ec68632ff9a0b770757458d97326e97d2ee8f1613efa1638b5d5110f44
pos_train_seq461_hmm_aug006,pos_train_seq461,6,476,284,192,20,0.04201680672268908,0.957983193277311,1,"16,32,40,45,55,70,77,87,92,99,105,110,113,167,177,181,212,249,260,273",ca0095f3460917d1a3e938fdfe941dab23b03f7b13fdb73a6b4165638f74bc8d
pos_train_seq462_hmm_aug006,pos_train_seq462,6,305,171,134,6,0.019672131147540985,0.980327868852459,1,"9,62,95,109,153,167",19bae5d01ec40bb944f3674b37f6f227fe740fa03bd36cebcf4add272204bba6
pos_train_seq463_hmm_aug006,pos_train_seq463,6,406,152,254,8,0.019704433497536946,0.9802955665024631,1,"55,74,119,128,131,147,157,161",d83868cc8a43e1ed081f00afc21ec66d23863de24642451e677478efcaa5900b
pos_train_seq466_hmm_aug006,pos_train_seq466,6,425,312,113,14,0.03294117647058824,0.9670588235294117,1,"41,51,59,62,72,124,275,277,300,307,339,360,386,406",bd53694c8b117e64726ab965b6faae5f0a49481c195062e0a5781c9567e447d9
pos_train_seq467_hmm_aug006,pos_train_seq467,6,386,380,6,21,0.054404145077720206,0.9455958549222798,1,"5,14,19,40,44,46,66,67,95,136,146,174,213,217,248,252,282,359,372,382,383",dc8d127ebe20f6c78c0f80e7f5c069e6e0f79807d5aff38a20fef48e1e394c89
pos_train_seq468_hmm_aug006,pos_train_seq468,6,434,262,172,14,0.03225806451612903,0.967741935483871,1,"38,41,64,102,106,127,135,159,192,201,249,266,270,287",061896060acf7104451476150e88bc6a40370c82563501584af84a6274e4f19b
pos_train_seq469_hmm_aug006,pos_train_seq469,6,231,184,47,5,0.021645021645021644,0.9783549783549783,1,"18,37,145,181,218",89baab42c7c76e3134eda2e9a5f4700c1f208eb026a815e21a7793c899eb6b07
pos_train_seq471_hmm_aug006,pos_train_seq471,6,437,431,6,23,0.05263157894736842,0.9473684210526316,1,"18,86,109,110,162,179,191,205,227,239,248,275,279,282,289,297,301,332,361,370,374,383,394",7226563631cf692c2345bcae86373fb601af5b5c7cb889c632d5e62540b20b02
pos_train_seq472_hmm_aug006,pos_train_seq472,6,431,263,168,13,0.030162412993039442,0.9698375870069605,1,"1,34,61,63,72,115,137,150,171,180,186,202,262",a5ec19b02870aca849dcda34b5b35766fa7b943e4b83aabaeb94ac344dd6e594
pos_train_seq475_hmm_aug006,pos_train_seq475,6,360,145,215,3,0.008333333333333333,0.9916666666666667,1,"146,173,233",35e0659c5ce5aab6ace96e4fcd12f8c9d919c96a9fa29d822a3c9b2ef852ac8c
pos_train_seq476_hmm_aug006,pos_train_seq476,6,407,254,153,18,0.044226044226044224,0.9557739557739557,1,"157,172,209,228,230,232,242,261,262,305,308,333,347,348,359,366,367,373",2b8fe8b1f5b9031125b4bf9b808bdb9fe488e9252b40d0ac41ebc307851c558d
pos_train_seq478_hmm_aug006,pos_train_seq478,6,299,119,180,3,0.010033444816053512,0.9899665551839465,1,"200,201,238",697aafb6f71b683abf01946e8dc29337b2364c3f63cd2d8f9006647bd94895b4
pos_train_seq479_hmm_aug006,pos_train_seq479,6,370,309,61,17,0.04594594594594595,0.9540540540540541,1,"3,27,44,96,152,156,174,183,205,217,228,237,259,265,274,275,285",febaa703faa9d4d0ab963f1b560713ffd72d276ce0e1ea2dde8e17fd3f188732
pos_train_seq480_hmm_aug006,pos_train_seq480,6,409,308,101,17,0.04156479217603912,0.9584352078239609,1,"54,59,60,63,122,137,150,173,211,299,309,310,313,329,337,351,355",6e1c73ac35819044581399dc3b3d9d788f9b0889db0e65b2104d7b350c27b093
